"Subj","MMR","Group","TestSpeaker","VoiceTrain","TestOrder","age","sex","nrSpeakersDaily","sleepState","BlocksAsleep","Lab","daysVoicetraining","Anmerkungen","CommentsProtokoll","mumDist","TrialsStan","TrialsDev"
"22",-9.54304,"fam","S4","31_2",1413,0.660467502751325,"f",0.0636350970106887,"awake","0","Charité",18,"","Block 2 mehr Artefakte, müde",0.742582953749688,35,16
"25",1.10415,"unfam","S1","32_1",1143,-0.505575255729275,"m",3.8921303212456,"awake","0","CBS",20,"","",0.222648131019881,36,17
"25",4.6564,"unfam","S4","32_1",1143,-0.505575255729275,"m",3.8921303212456,"awake","0","CBS",20,"","",-0.177328827228932,30,14
"26",-10.5478,"unfam","S1","32_1",1413,1.36009315783968,"m",-0.562845939682296,"awake","0","CBS",21,"","Signal zwischendruch mal ganz weg in block 3",-0.34498608338155,21,14
"28",0.91905,"fam","S1","32_1",2423,0.0774461235110248,"f",6.32844546394054,"awake","0","CBS",18,"","",-0.505616219090064,24,12
"28",8.54315,"fam","S4","32_1",2423,0.0774461235110248,"f",6.32844546394054,"awake","0","CBS",18,"","",-0.472521208832077,29,15
"30",-8.135924,"unfam","S1","32_2",1413,-1.78822229005793,"m",-0.562845939682296,"awake","0","CBS",21,"","am anfang datenquali schlecht",0.625659810884971,48,22
"30",2.026,"unfam","S4","32_2",1413,-1.78822229005793,"m",-0.562845939682296,"awake","0","CBS",21,"","am anfang datenquali schlecht",-0.860712895921025,55,25
"31",-1.50065,"fam","S1","32_2",2243,0.543863226903265,"f",-0.0755829111433079,"awake","0","Charité",20,"","Block 1 kurze Pause, wird müde Block 2 oberflächlicher Schlaf, Block 3 P4 EKG mutter, Block 4 Korrektur P4",-0.690716942840813,48,27
"31",-2.474685,"fam","S4","32_2",2243,0.543863226903265,"f",-0.0755829111433079,"awake","0","Charité",20,"","Block 1 kurze Pause, wird müde Block 2 oberflächlicher Schlaf, Block 3 P4 EKG mutter, Block 4 Korrektur P4",-0.41948462604584,50,24
"32",7.2256,"fam","S4","32_2",2423,1.12688460614356,"f",-0.284409923374303,"awake","0","CBS",20,"only first test block","Abbruch nach Block 2",-1.26200172909343,44,23
"33",7.447735,"fam","S1","31_1",1143,-0.505575255729275,"m",-0.214800919297305,"awake","0","Charité",23,"","0",2.05648919944245,49,28
"33",14.45565,"fam","S4","31_1",1143,-0.505575255729275,"m",-0.214800919297305,"awake","0","Charité",23,"","0",0.0354868002275262,53,29
"34",-8.1912015,"fam","S1","31_1",1413,-0.505575255729275,"m",-0.284409923374303,"awake","0","Charité",24,"","0",0.726549681900878,59,28
"34",-2.301,"fam","S4","31_1",1413,-0.505575255729275,"m",-0.284409923374303,"awake","0","Charité",24,"","0",-0.622670386185573,59,29
"35",1.2781,"fam","S1","32_1",2243,-0.505575255729275,"f",-0.562845939682296,"awake","0","Charité",21,"","Block 1 Stillpause und schläft ein, Block 4 dezente M-Pot",-0.851488707675339,49,24
"35",0.0519149999999999,"fam","S4","32_1",2243,-0.505575255729275,"f",-0.562845939682296,"awake","0","Charité",21,"","Block 1 Stillpause und schläft ein, Block 4 dezente M-Pot",-0.462594901613147,54,26
"68",1.84385,"unfam","S1","23_2",1143,-2.25463939345017,"f",0.550898125549677,"awake","0","CBS",19,"schlechte qualität!","Schlechte Qualität",1.07730084116502,51,15
"68",-3.4721,"unfam","S4","23_2",1143,-2.25463939345017,"f",0.550898125549677,"awake","0","CBS",19,"schlechte qualität!","Schlechte Qualität",0.999305395065922,36,21
"69",-9.494,"unfam","S4","31_2",2243,-1.08859663496957,"f",-0.4236279315283,"awake","4","CBS",21,"","",-0.774073983635113,32,13
"71",2.2533,"unfam","S1","32_1",1413,-0.622179531577335,"m",0.620507129626675,"awake","0","Charité",21,"","Block 4 letzte Minute geweint",1.04819689374796,58,32
"71",-1.3482,"unfam","S4","32_1",1413,-0.622179531577335,"m",0.620507129626675,"awake","0","Charité",21,"","Block 4 letzte Minute geweint",-0.623060060971406,53,30
"72",-5.3345,"fam","S1","32_2",2423,0.194050399359085,"m",-0.249605421335804,"awake","0","Charite",21,"","Block 2 schreit kurz",-1.28857437818005,64,28
"72",-0.970125,"fam","S4","32_2",2423,0.194050399359085,"m",-0.249605421335804,"awake","0","Charite",21,"","Block 2 schreit kurz",-1.02530216093903,42,21
"76",-3.76335,"unfam","S1","32_2",1143,1.0102803302955,"f",-0.284409923374303,"awake","0","Charité",18,"","0",1.01871522433846,35,21
"76",7.5237,"unfam","S4","32_2",1143,1.0102803302955,"f",-0.284409923374303,"awake","0","Charité",18,"","0",-0.701786427626405,54,27
"77",-26.95045,"fam","S1","23_2",2423,-1.43840946251375,"f",0.133244101087687,"awake","0","Charité",17,"gedoppelt mit 51","Fp1 und Fp2 Brücke",0.0151007681993966,24,15
"77",4.73455,"fam","S4","23_2",2423,-1.43840946251375,"f",0.133244101087687,"awake","0","Charité",17,"gedoppelt mit 51","Fp1 und Fp2 Brücke",-0.700113533209675,26,16
"78",0.350899999999999,"fam","S1","31_2",1143,1.47669743368774,"m",-0.284409923374303,"awake","0","Charité",23,"","V2 gelb, Block 3 und 4 einige Pausen",1.79987748449064,52,25
"78",-1.9401,"fam","S4","31_2",1143,1.47669743368774,"m",-0.284409923374303,"awake","0","Charité",23,"","V2 gelb, Block 3 und 4 einige Pausen",-0.0471989968514338,32,18
"79",-13.51725,"fam","S1","31_1",1413,-0.855388083273455,"m",-0.145191915220306,"awake","0","Charité",21,"","Fp1 und Fp2 Brücke (ab Block 3 OK), zwischen Block 2 und 3 gewickelt, Block 4 abgebrochen",1.57019476105937,34,21
"79",19.48285,"fam","S4","31_1",1413,-0.855388083273455,"m",-0.145191915220306,"awake","0","Charité",21,"","Fp1 und Fp2 Brücke (ab Block 3 OK), zwischen Block 2 und 3 gewickelt, Block 4 abgebrochen",-0.572537793754928,22,18
"81",-2.6545,"fam","S1","13_1",1413,-1.55501373836181,"f",0.133244101087687,"asleep","3,4","Charité",21,"","Fp1 und Fp2 Brücke, kurze Pause in Block 3",1.3691372350709,52,26
"81",1.06622245,"fam","S4","13_1",1413,-1.55501373836181,"f",0.133244101087687,"awake","3,4","Charité",21,"","Fp1 und Fp2 Brücke, kurze Pause in Block 3",-0.34378537275143,52,32
"82",-2.4157,"unfam","S4","13_2",1413,1.47669743368774,"f",1.10777015816566,"awake","0","Charité",19,"","Block 4 auf Bauch gelegt, Lärm von Windel+ Kissen; Fp1 problematisch, V2 besserte sich",-0.368935982582394,16,12
"83",2.27843,"unfam","S1","23_1",1413,0.543863226903265,"m",0.01142834395294,"awake","0","Charité",17,"","Alles grün am Anfang ausser F2 (orange), aber gutes Signal. Kind hat nur letzte Minute geweint,",0.566855485383755,41,26
"83",-8.172,"unfam","S4","23_1",1413,0.543863226903265,"m",0.01142834395294,"awake","0","Charité",17,"","Alles grün am Anfang ausser F2 (orange), aber gutes Signal. Kind hat nur letzte Minute geweint,",-1.20128446537672,45,21
"84",-3.05679,"fam","S1","13_1",2243,0.660467502751325,"m",-0.4236279315283,"awake","4","Charité",26,"","Tp10 anfangs orange, Block 4: Data waves im Signal + rhythmische Aktivität",-0.528614683628679,57,31
"84",-1.41412,"fam","S4","13_1",2243,0.660467502751325,"m",-0.4236279315283,"awake","4","Charité",26,"","Tp10 anfangs orange, Block 4: Data waves im Signal + rhythmische Aktivität",-0.0401737493647787,61,31
"85",6.74285,"unfam","S1","13_2",2243,1.12688460614356,"f",-0.4236279315283,"awake","0","Charité",22,"","Schluckauf bei allen Blocks, f2 und c2 anfangs orange",-0.931216370755372,35,19
"85",3.6607376,"unfam","S4","13_2",2243,1.12688460614356,"f",-0.4236279315283,"awake","0","Charité",22,"","Schluckauf bei allen Blocks, f2 und c2 anfangs orange",-0.94957078173569,38,20
"87",-1.878785,"unfam","S1","32_1",1143,-1.78822229005793,"m",-0.562845939682296,"awake","0","Charité",18,"","Schluckauf in Block 3 und 4, F2 nicht grün/orange, O1 teilweise komisch",0.531851096519284,40,18
"87",-14.300005,"unfam","S4","32_1",1143,-1.78822229005793,"m",-0.562845939682296,"awake","0","Charité",18,"","Schluckauf in Block 3 und 4, F2 nicht grün/orange, O1 teilweise komisch",-0.718297064541398,24,16
"1",10.4605,"fam","S1","13_1",1143,-0.855388083273455,"m",-0.0755829111433079,"awake","4","Charité",19,"","Block 2 oberklächlicher Schlaf, Block 3 schläft im Arm ein, Block 4 oberflächlicher Schlaf",1.50246024953681,53,28
"1",5.4169,"fam","S4","13_1",1143,-0.855388083273455,"m",-0.0755829111433079,"asleep","4","Charité",19,"","Block 2 oberklächlicher Schlaf, Block 3 schläft im Arm ein, Block 4 oberflächlicher Schlaf",-0.696375600494876,59,31
"2",-7.9527,"fam","S1","13_1",1413,0.194050399359085,"m",-0.4236279315283,"awake","0","Charité",18,"","technische Probleme Lautsprecher, Block 4 weint",1.15646002029605,41,17
"2",-8.27577,"fam","S4","13_1",1413,0.194050399359085,"m",-0.4236279315283,"awake","0","Charité",18,"","technische Probleme Lautsprecher, Block 4 weint",0.143516137990286,36,16
"3",1.37459,"unfam","S1","13_1",2243,0.777071778599385,"f",-0.214800919297305,"awake","0","Charité",21,"","kurze Pause in Block 1",-0.00682350308510725,50,24
"3",-0.51145,"unfam","S4","13_1",2243,0.777071778599385,"f",-0.214800919297305,"awake","0","Charité",21,"","kurze Pause in Block 1",0.472797896604979,61,28
"4",1.00725,"unfam","S1","13_1",2423,-0.0391581523370351,"f",-0.562845939682296,"awake","0","Charité",21,"","erkältet, hustet",-0.382364853482399,51,25
"4",1.1774,"unfam","S4","13_1",2423,-0.0391581523370351,"f",-0.562845939682296,"awake","0","Charité",21,"","erkältet, hustet",-0.201068236661948,57,27
"5",-3.126385,"fam","S1","13_2",1143,0.660467502751325,"f",-0.562845939682296,"awake","0","Charité",21,"","0",0.786979061110564,38,20
"5",3.72303,"fam","S4","13_2",1143,0.660467502751325,"f",-0.562845939682296,"awake","0","Charité",21,"","0",-0.214137308059253,37,20
"6",-8.4402,"fam","S4","13_2",1413,0.0774461235110248,"f",-0.284409923374303,"awake","0","Charité",20,"only block 1","Kind wurde am 05.10 schon einmal getestet, da war ab block 2 der Ton weg. Deswegen sind sie dann nochmal gekommen",-0.0398041104120711,35,17
"7",-4.59785,"unfam","S1","13_2",2243,-0.855388083273455,"m",-0.214800919297305,"awake","0","Charité",23,"","0",2.11632898149214,69,35
"7",-5.4211,"unfam","S4","13_2",2243,-0.855388083273455,"m",-0.214800919297305,"awake","0","Charité",23,"","0",1.60729671545971,66,31
"8",1.52335,"unfam","S1","13_2",2423,-0.505575255729275,"m",-0.214800919297305,"awake","0","Charité",21,"","",-0.861023976087903,51,26
"8",4.63485,"unfam","S4","13_2",2423,-0.505575255729275,"m",-0.214800919297305,"awake","0","Charité",21,"","",-0.477983140375055,36,24
"9",6.4392,"unfam","S1","23_1",1143,0.0774461235110248,"f",-0.319214425412802,"awake","0","Charité",26,"","Brücke Fp1 zu FP2 mit ground",1.8655456906249,18,14
"9",-0.53185,"unfam","S4","23_1",1143,0.0774461235110248,"f",-0.319214425412802,"awake","0","Charité",26,"","Brücke Fp1 zu FP2 mit ground",-0.423522386361764,31,17
"36",-5.63595,"fam","S1","13_1",1143,0.194050399359085,"m",0.133244101087687,"awake","0","Charité",22,"","Block 1 M-Pot, Block 4 Artefakt FC6, P10 Muskel-Potenzial wird besser",1.45272419185439,39,13
"36",2.8521,"fam","S4","13_1",1143,0.194050399359085,"m",0.133244101087687,"awake","0","Charité",22,"","Block 1 M-Pot, Block 4 Artefakt FC6, P10 Muskel-Potenzial wird besser",-0.575345389183834,26,11
"37",0.439250000000001,"fam","S1","13_1",1413,-1.55501373836181,"f",0.0636350970106887,"awake","4","Charité",22,"","Block 1 FP1 + FP2 nStrom (Gelstrom), Fz + F4 + C4 + CP6 + C3 hohe Impedanzen (auch noch am Ende)",0.947354429643884,46,26
"37",-1.6276,"fam","S4","13_1",1413,-1.55501373836181,"f",0.0636350970106887,"awake","4","Charité",22,"","Block 1 FP1 + FP2 nStrom (Gelstrom), Fz + F4 + C4 + CP6 + C3 hohe Impedanzen (auch noch am Ende)",-1.29191272444575,70,39
"39",-9.31925,"unfam","S1","13_1",2423,-0.0391581523370351,"m",1.21218366428116,"awake","0","Charité",21,"","Zwischen Block 3 und 4 Pause, Block 4 wird müde",-0.41269116457755,49,27
"39",-3.56415,"unfam","S4","13_1",2423,-0.0391581523370351,"m",1.21218366428116,"awake","0","Charité",21,"","Zwischen Block 3 und 4 Pause, Block 4 wird müde",-0.0753789479131125,54,25
"40",-13.3574,"fam","S1","13_2",1143,1.12688460614356,"m",-0.214800919297305,"awake","0","Charité",18,"","0",0.960100901248576,51,25
"40",4.6438,"fam","S4","13_2",1143,1.12688460614356,"m",-0.214800919297305,"awake","0","Charité",18,"","0",-1.05505486368497,46,23
"41",-3.513,"fam","S1","13_2",1413,0.310654675207145,"m",0.307266611280183,"awake","0","Charité",20,"","Abbruch Beginn Block 2, Neustart (bei Wiederholung Block 1 Ton aus), Block 4 TP10 Artefakt korrigiert",-0.416393901109298,32,12
"41",0.0498500000000002,"fam","S4","13_2",1413,0.310654675207145,"m",0.307266611280183,"awake","0","Charité",20,"","Abbruch Beginn Block 2, Neustart (bei Wiederholung Block 1 Ton aus), Block 4 TP10 Artefakt korrigiert",-0.18034220991954,38,17
"42",-11.17845,"unfam","S1","13_2",2243,-0.0391581523370351,"f",-0.562845939682296,"awake","0","Charité",23,"","Block 4 kurz vor Ende Abbruch aufgrund technischen Problems",-0.985036598649755,33,16
"42",1.1517,"unfam","S4","13_2",2243,-0.0391581523370351,"f",-0.562845939682296,"awake","0","Charité",23,"","Block 4 kurz vor Ende Abbruch aufgrund technischen Problems",-0.659486380576375,63,34
"43",1.27065,"unfam","S1","13_2",2423,0.194050399359085,"f",-0.0755829111433079,"awake","0","Charité",21,"","Block 1 Feueralarm geht an, alle müssen raus; nach der langen Pause wird bei Block 2 weitergemacht (bzw.ab dem Ende der Testphase)",-0.71015812460394,58,28
"43",-6.77515,"unfam","S4","13_2",2423,0.194050399359085,"f",-0.0755829111433079,"awake","0","Charité",21,"","Block 1 Feueralarm geht an, alle müssen raus; nach der langen Pause wird bei Block 2 weitergemacht (bzw.ab dem Ende der Testphase)",-0.476572338147912,68,31
"44",-3.50525,"unfam","S4","23_1",1143,1.12688460614356,"m",-0.562845939682296,"awake","0","Charité",25,"","0",-0.41341332526616,26,14
"45",-1.9956,"unfam","S1","23_1",1413,0.427258951055205,"f",-0.4236279315283,"awake","0","Charité",20,"","Block 4 schläft leicht ein und wird wach, Block 3 Pause weil es weint",0.69732208531163,63,25
"45",-5.33396,"unfam","S4","23_1",1413,0.427258951055205,"f",-0.4236279315283,"awake","0","Charité",20,"","Block 4 schläft leicht ein und wird wach, Block 3 Pause weil es weint",-0.742162234266457,50,25
"46",7.99445,"fam","S1","23_1",2243,0.427258951055205,"f",-0.0407784091048088,"awake","3,4","Charité",19,"","0",1.84120571916739,41,25
"46",4.63535,"fam","S4","23_1",2243,0.427258951055205,"f",-0.0407784091048088,"asleep","3,4","Charité",19,"","0",1.00235902304443,41,17
"47",-3.89475,"fam","S1","23_1",2423,0.660467502751325,"f",-0.562845939682296,"awake","0","Charité",18,"","Block 1 T8 Kontakt Mutter, starke Artefakte; Block 2 wird müde, EEG wird hytmisch",-0.536479013800658,60,26
"47",10.81095,"fam","S4","23_1",2423,0.660467502751325,"f",-0.562845939682296,"awake","0","Charité",18,"","Block 1 T8 Kontakt Mutter, starke Artefakte; Block 2 wird müde, EEG wird hytmisch",-0.37119676237728,58,29
"48",0.01295,"unfam","S1","23_2",1143,1.0102803302955,"m",0.0636350970106887,"awake","0","CBS",18,"","",0.25026506139443,59,28
"48",2.2718,"unfam","S4","23_2",1143,1.0102803302955,"m",0.0636350970106887,"awake","0","CBS",18,"","",-0.991117184541928,38,19
"49",0.7059,"unfam","S1","23_2",1413,-0.505575255729275,"f",-0.493236935605298,"awake","0","Charité",23,"","schwitzt und ist ab und zu quängelig",1.28681072633027,55,29
"49",10.927755,"unfam","S4","23_2",1413,-0.505575255729275,"f",-0.493236935605298,"awake","0","Charité",23,"","schwitzt und ist ab und zu quängelig",-0.932550393357543,48,15
"50",-1.2112,"fam","S1","23_2",2243,-0.505575255729275,"m",0.550898125549677,"awake","0","CBS",20,"","Impedanzen am Ende komplett rot",-0.931314171246797,33,18
"50",-2.910695,"fam","S4","23_2",2243,-0.505575255729275,"m",0.550898125549677,"awake","0","CBS",20,"","Impedanzen am Ende komplett rot",-0.91768796960013,30,21
"51",7.7038,"fam","S1","23_2",2423,1.12688460614356,"f",-0.214800919297305,"awake","0","Charité",19,"gedoppelt mit 77","Fp1. Fp2 - Brücke; Block 1 kurze Pause wegen weinen",-1.15796658105437,57,28
"51",1.8888,"fam","S4","23_2",2423,1.12688460614356,"f",-0.214800919297305,"awake","0","Charité",19,"gedoppelt mit 77","Fp1. Fp2 - Brücke; Block 1 kurze Pause wegen weinen",-1.41277798203394,66,33
"52",2.4675,"fam","S1","31_1",1143,-2.02143084175405,"m",-0.284409923374303,"asleep","2,3,4","CBS",19,"","",2.8571438801424,48,27
"52",5.37945,"fam","S4","31_1",1143,-2.02143084175405,"m",-0.284409923374303,"asleep","2,3,4","CBS",19,"","",0.587779465101159,52,25
"53",0.2675,"fam","S1","31_1",1413,1.47669743368774,"f",-0.214800919297305,"awake","0","Charité",28,"","an Brust",0.570676730216562,48,27
"53",0.70675,"fam","S4","31_1",1413,1.47669743368774,"f",-0.214800919297305,"awake","0","Charité",28,"","an Brust",-0.817969706470658,44,22
"54",3.4787,"unfam","S1","31_1",2243,-1.20520091081763,"f",-0.493236935605298,"awake","0","Charité",23,"","bewegungsfreudig, meckert nicht, Block 3 neue Windel",1.70849817851224,51,26
"54",4.93917,"unfam","S4","31_1",2243,-1.20520091081763,"f",-0.493236935605298,"awake","0","Charité",23,"","bewegungsfreudig, meckert nicht, Block 3 neue Windel",0.776182708388895,50,22
"55",-5.26777,"unfam","S4","31_1",2423,0.660467502751325,"m",-0.4236279315283,"awake","0","Charité",16,"only first test block","Block 3 Abbruch, quängelig",-1.20888012065868,45,24
"56",0.118185,"fam","S1","31_2",1143,1.12688460614356,"m",-0.562845939682296,"awake","0","Charité",18,"","Block 2 und 3 Nuckel",1.44830712587905,51,27
"56",-4.472325,"fam","S4","31_2",1143,1.12688460614356,"m",-0.562845939682296,"awake","0","Charité",18,"","Block 2 und 3 Nuckel",-0.712500177252088,61,27
"57",-4.4248,"fam","S1","31_2",1413,1.0102803302955,"m",0.272462109241684,"awake","0","CBS",18,"","",-0.121100416951618,51,25
"57",-0.345899999999999,"fam","S4","31_2",1413,1.0102803302955,"m",0.272462109241684,"awake","0","CBS",18,"","",-0.767013541481318,56,21
"58",-3.27105,"unfam","S1","31_2",2243,0.427258951055205,"m",-0.179996417258805,"awake","0","Charité",21,"gedoppelt mit 80","Block 1 weint am Ende, Block 2 wird gestillt, Probleme mit den Zähnen",-0.74794085542831,40,23
"58",-10.359522,"unfam","S4","31_2",2243,0.427258951055205,"m",-0.179996417258805,"awake","0","Charité",21,"gedoppelt mit 80","Block 1 weint am Ende, Block 2 wird gestillt, Probleme mit den Zähnen",-0.871734159722609,56,26
"60",-4.5748,"unfam","S1","32_1",1143,0.660467502751325,"m",-0.562845939682296,"awake","0","Charité",20,"","0",1.21817186345583,35,14
"60",-6.03025,"unfam","S4","32_1",1143,0.660467502751325,"m",-0.562845939682296,"awake","0","Charité",20,"","0",-0.949008464990157,48,24
"64",3.98662,"unfam","S1","32_2",1143,1.47669743368774,"m",-0.493236935605298,"asleep","2,3,4","CBS",24,"technical problems","only use 64_2.eeg",2.66962556177535,56,26
"64",1.6473,"unfam","S4","32_2",1143,1.47669743368774,"m",-0.493236935605298,"asleep","2,3,4","CBS",24,"technical problems","only use 64_2.eeg",0.697813799069224,56,23
"65",-18.3179,"unfam","S1","32_2",1413,0.194050399359085,"f",-0.145191915220306,"awake","0","Charité",21,"","Fp2 problematisch",0.630720973792576,51,23
"65",-0.78145,"unfam","S4","32_2",1413,0.194050399359085,"f",-0.145191915220306,"awake","0","Charité",21,"","Fp2 problematisch",-1.02530216093903,62,30
"66",-2.43265,"fam","S1","32_2",2243,-1.90482656590599,"f",-0.562845939682296,"awake","0","Charité",16,"","Fp2 Brücke mit Ground",-0.326050092574431,54,23
"66",2.4427,"fam","S4","32_2",2243,-1.90482656590599,"f",-0.562845939682296,"awake","0","Charité",16,"","Fp2 Brücke mit Ground",-0.794288346177725,57,29
"67",4.682055,"fam","S1","32_2",2423,-0.505575255729275,"m",-0.0059739070663096,"awake","0","Charité",20,"","letzte Minute fallen Augen zu, seit Block 3 müde",-0.780830087336586,57,32
"67",6.201385,"fam","S4","32_2",2423,-0.505575255729275,"m",-0.0059739070663096,"awake","0","Charité",20,"","letzte Minute fallen Augen zu, seit Block 3 müde",-0.54448547845018,56,29
"73",11.50495,"unfam","S1","31_1",2423,0.893676054447445,"f",0.759725137780672,"awake","0","Charité",16,"","v2 am anfang noch orange, sonst alles gelb/grün. Am ende alles grün und V2 gelb. TP9 etwas rauschig",-0.33145798948377,56,27
"73",0.75075,"unfam","S4","31_1",2423,0.893676054447445,"f",0.759725137780672,"awake","0","Charité",16,"","v2 am anfang noch orange, sonst alles gelb/grün. Am ende alles grün und V2 gelb. TP9 etwas rauschig",0.0700780187778163,45,22
"74",3.526,"fam","S1","32_1",2423,0.194050399359085,"f",-0.493236935605298,"awake","0","Charité",19,"same as 28","Block 2 Pause weil Kind schreit, Block 3 trinkt Milch, manchmal F10 problematisch und O2 kurz rausgefallen",-0.18077042723258,42,22
"74",-3.98335,"fam","S4","32_1",2423,0.194050399359085,"f",-0.493236935605298,"awake","0","Charité",19,"same as 28","Block 2 Pause weil Kind schreit, Block 3 trinkt Milch, manchmal F10 problematisch und O2 kurz rausgefallen",-0.720711427404524,40,21
"75",-14.4882,"unfam","S1","23_2",1143,0.543863226903265,"m",-0.458432433566799,"awake","0","Charité",26,"","am Anfang F2 und P2 noch orange",2.80499179373396,45,24
"75",-6.5338,"unfam","S4","23_2",1143,0.543863226903265,"m",-0.458432433566799,"awake","0","Charité",26,"","am Anfang F2 und P2 noch orange",0.0452563996408904,48,17
"80",0.5882,"unfam","S1","31_2",2243,0.194050399359085,"m",-0.284409923374303,"awake","4","Charité",21,"gedoppelt mit 58","vorher angefangen, 45 sec. Schon gehört, Block 2 Flasche, Block 4 Nuckel, alpha wegen Schlaf",-0.514119392007856,50,22
"80",-7.75641,"unfam","S4","31_2",2243,0.194050399359085,"m",-0.284409923374303,"awake","4","Charité",21,"gedoppelt mit 58","vorher angefangen, 45 sec. Schon gehört, Block 2 Flasche, Block 4 Nuckel, alpha wegen Schlaf",-0.000642923601934841,69,34
